data,latitude,longitude,mes,temp_superficie,umidade_relativa,ndvi,ndwi,precipitacao_30d,velocidade_vento,frp_fogo,dist_estrada_km,dist_area_protegida_km,densidade_pop,altitude_m,dias_sem_chuva,estacao_seca,risco_score,risco_desmatamento
2021-05-17,-8.9374,-61.8598,5,27.75,81.21,0.655,0.5919,139.17,14.16,4.61,7.33,19.97,17.9,451.7,6.1,0,0.2805,Baixo
2019-01-11,-9.7377,-49.8285,1,28.88,75.62,0.6332,0.5395,138.15,17.81,3.1,16.73,79.48,12.63,275.8,18.3,0,0.4115,Médio
2019-10-06,-7.7973,-68.2202,10,30.54,67.71,0.6432,0.4893,147.71,13.02,0.15,6.74,86.35,6.52,72.1,0.0,0,0.34,Baixo
2018-08-19,-13.2471,-72.147,8,33.95,63.15,0.4385,0.1556,20.14,8.61,6.05,24.37,70.34,4.98,267.0,39.5,1,0.6356,Médio
2018-08-25,3.7392,-67.2754,8,31.16,56.85,0.4794,0.1074,0.0,9.67,5.82,3.07,80.05,0.33,368.8,49.6,1,0.4659,Médio
2021-05-19,-3.924,-63.4685,5,29.69,72.05,0.7406,0.5931,133.6,12.41,3.08,3.4,33.73,4.45,336.6,0.0,0,0.3235,Baixo
2022-04-16,-8.8895,-58.7037,4,29.51,68.73,0.679,0.5605,147.07,9.49,1.06,1.87,41.56,18.86,223.2,34.7,0,0.4219,Médio
2022-10-23,-7.0604,-55.7764,10,24.12,76.98,0.5254,0.6347,186.86,7.57,2.31,29.57,32.58,4.85,212.2,0.0,0,0.1676,Baixo
2021-02-20,-6.0559,-47.503,2,27.99,74.41,0.7108,0.7522,216.07,16.81,1.84,17.03,61.59,6.19,151.9,0.0,0,0.3232,Baixo
2018-12-02,-2.9881,-58.7241,12,24.82,82.87,0.7045,0.7561,190.06,9.82,7.43,24.04,32.03,3.17,240.8,0.0,0,0.2586,Baixo
2018-07-12,-4.6864,-58.9643,7,32.67,53.27,0.482,0.114,6.74,12.55,10.55,52.86,4.71,3.2,171.6,36.7,1,0.6484,Médio
2022-01-23,3.3878,-71.5932,1,26.19,70.81,0.6859,0.5795,129.13,13.18,1.12,33.71,66.34,0.64,445.5,0.0,0,0.2074,Baixo
2020-11-22,-5.0607,-72.0225,11,29.62,79.48,0.607,0.5744,145.22,9.65,2.57,15.48,57.18,9.51,164.8,1.4,0,0.4178,Médio
2021-02-02,4.8432,-57.5675,2,28.23,79.63,0.6265,0.6299,203.54,17.8,3.54,103.94,68.66,5.94,318.3,0.0,0,0.2092,Baixo
2021-11-27,2.0285,-60.731,11,25.43,75.84,0.7249,0.6384,145.04,7.53,4.58,15.23,8.45,9.31,308.1,1.4,0,0.1196,Baixo
2021-07-07,-10.8298,-49.5029,7,35.76,58.38,0.4864,0.1454,0.0,13.05,5.14,2.98,12.68,7.92,441.9,31.7,1,0.752,Alto
2022-03-03,3.6119,-68.501,3,25.13,74.81,0.5565,0.6055,134.96,12.98,0.72,122.84,14.02,16.04,463.4,0.0,0,0.1988,Baixo
2018-04-13,-12.6727,-72.3008,4,28.66,76.17,0.6468,0.6363,172.71,11.78,0.77,0.58,28.38,13.9,404.4,0.0,0,0.3246,Baixo
2021-09-26,1.349,-60.4269,9,32.37,60.82,0.4961,0.2312,50.7,6.81,6.14,19.96,5.75,14.76,352.9,69.4,1,0.499,Médio
2022-04-02,-7.3875,-66.3506,4,27.27,78.13,0.7099,0.6327,143.99,15.48,0.37,9.24,19.47,6.92,142.7,7.2,0,0.1754,Baixo
2019-06-07,2.5595,-71.6108,6,35.01,54.15,0.5007,0.282,50.5,14.97,6.37,17.51,8.04,4.37,139.7,44.9,1,0.6924,Alto
2021-03-14,2.3611,-52.7112,3,29.04,81.76,0.6289,0.513,81.8,9.3,2.18,20.45,12.3,27.1,173.1,0.0,0,0.4712,Médio
2019-07-28,1.1185,-69.8754,7,36.67,43.18,0.5523,0.1694,33.11,14.83,6.38,6.86,49.02,0.56,412.8,44.9,1,0.7262,Alto
2022-10-15,0.8006,-55.9671,10,27.84,85.26,0.656,0.5862,175.82,13.5,2.19,20.35,77.19,1.66,311.0,0.0,0,0.2553,Baixo
2018-03-02,-8.9064,-65.1306,3,28.61,66.47,0.6125,0.5578,125.01,6.88,0.14,35.27,0.93,5.44,430.3,0.0,0,0.3671,Médio
2020-11-24,-13.3816,-68.1421,11,27.12,71.86,0.7077,0.5626,124.91,8.58,4.17,7.75,33.38,9.52,450.4,0.0,0,0.4411,Médio
2018-10-31,-6.9404,-62.367,10,28.36,74.8,0.6597,0.5235,94.01,16.55,5.6,12.09,1.47,0.08,191.1,10.1,0,0.438,Médio
2021-07-23,-11.5295,-50.5595,7,34.88,54.27,0.5001,0.3231,77.7,13.24,6.92,7.81,3.56,12.71,304.8,23.4,1,0.6451,Médio
2018-11-17,-1.101,-62.0214,11,27.8,80.03,0.6589,0.552,128.4,9.74,4.26,42.95,48.84,8.18,298.1,0.0,0,0.3027,Baixo
2019-03-06,-8.078,-51.9784,3,24.39,69.71,0.5965,0.7195,157.23,8.57,0.28,32.27,53.21,6.63,250.8,0.0,0,0.1993,Baixo
2020-06-21,4.5122,-69.4864,6,34.66,56.3,0.4736,0.1083,48.12,9.94,8.19,51.24,67.28,5.51,219.8,33.7,1,0.564,Médio
2022-07-28,-2.1806,-51.3624,7,34.73,52.11,0.5002,0.2717,75.36,10.22,5.25,4.66,25.72,7.33,477.7,43.7,1,0.7146,Alto
2019-01-22,1.4496,-66.3659,1,26.64,76.48,0.6403,0.5508,145.38,8.62,1.05,1.91,78.59,1.76,307.8,0.0,0,0.2055,Baixo
2018-09-21,-12.3495,-54.033,9,31.43,54.68,0.5636,0.0323,13.82,5.03,5.78,3.18,7.3,1.15,302.0,36.5,1,0.4679,Médio
2021-10-17,2.2403,-57.1581,10,30.95,75.46,0.6609,0.6003,155.19,16.56,1.76,4.39,11.49,3.42,179.6,0.0,0,0.4618,Médio
2020-07-02,3.4551,-46.9839,7,34.98,52.25,0.5427,0.1642,68.52,15.88,5.72,19.04,5.78,12.36,401.3,26.2,1,0.6748,Alto
2022-07-23,-5.2588,-62.155,7,33.54,52.45,0.5005,0.1417,24.89,6.91,7.03,88.44,63.89,8.87,149.2,28.9,1,0.5524,Médio
2018-09-25,-2.8749,-71.1474,9,31.73,56.44,0.5528,0.1044,1.35,12.55,5.92,11.05,10.39,6.54,368.2,35.1,1,0.5141,Médio
2021-03-24,0.2962,-72.4636,3,26.36,79.72,0.6699,0.5635,103.78,8.39,3.94,79.56,6.76,8.48,372.3,0.0,0,0.213,Baixo
2019-03-02,-11.5032,-49.848,3,30.61,72.01,0.6507,0.4513,113.36,10.95,2.01,0.97,39.03,8.19,238.1,0.0,0,0.5012,Médio
2018-10-14,-4.9487,-58.3074,10,28.28,70.66,0.6493,0.6973,175.93,10.62,0.48,65.39,3.21,3.67,347.6,1.1,0,0.3482,Baixo
2021-06-01,-7.0267,-51.2932,6,32.9,58.07,0.4523,0.1457,20.38,10.29,5.82,5.0,1.84,1.03,327.9,67.7,1,0.5708,Médio
2020-12-19,-12.0725,-66.4361,12,29.02,74.84,0.6753,0.615,131.77,20.01,3.76,60.9,4.51,22.71,294.1,0.0,0,0.2523,Baixo
2021-10-09,-7.6493,-63.3377,10,26.37,79.15,0.648,0.5355,128.52,10.24,0.98,1.45,0.01,9.16,301.9,0.0,0,0.2414,Baixo
2019-07-19,-13.6366,-72.1571,7,37.0,50.47,0.4749,0.0985,32.55,8.77,6.53,74.02,47.76,11.96,309.3,42.3,1,0.7121,Alto
2020-03-28,-14.4838,-46.0782,3,30.71,66.1,0.7053,0.5248,142.82,8.95,2.09,5.6,33.04,6.24,319.5,0.0,0,0.4036,Médio
2020-01-10,-12.2967,-54.2997,1,27.07,72.33,0.5875,0.519,141.81,16.18,0.85,9.01,9.42,14.13,309.0,0.0,0,0.2859,Baixo
2022-12-01,4.2623,-46.8703,12,26.74,71.17,0.6289,0.7049,190.48,5.39,0.7,16.88,10.61,8.78,134.4,0.0,0,0.2677,Baixo
2019-06-18,-4.0094,-65.5661,6,28.76,54.61,0.5514,0.3261,76.14,8.95,6.29,11.98,66.63,0.55,277.2,47.2,1,0.4116,Médio
2019-06-23,4.3164,-55.879,6,31.04,51.82,0.5158,0.0718,0.0,17.79,5.48,27.53,27.87,22.08,339.7,40.8,1,0.5643,Médio
2019-10-10,-6.35,-54.002,10,25.32,78.71,0.6476,0.6511,159.83,12.98,0.67,92.03,47.96,3.65,314.6,0.0,0,0.1549,Baixo
2020-10-27,-8.7637,-64.1086,10,28.27,73.56,0.6626,0.4772,126.69,12.77,0.13,23.31,24.11,1.48,443.1,0.0,0,0.3323,Baixo
2019-04-06,-4.8772,-49.2529,4,27.35,75.75,0.659,0.5941,142.55,20.53,0.72,31.96,10.86,0.92,393.0,0.0,0,0.2876,Baixo
2022-07-29,-6.2098,-46.4795,7,31.31,55.79,0.4242,0.212,39.28,12.99,5.77,2.3,140.8,12.75,169.4,29.9,1,0.4792,Médio
2019-04-30,-12.8867,-48.2241,4,27.44,75.97,0.6325,0.5148,143.62,9.17,6.53,24.71,33.36,12.17,275.0,0.0,0,0.3907,Médio
2022-06-23,-2.1835,-52.3061,6,35.01,54.88,0.5808,0.1636,36.91,10.87,6.78,15.12,5.62,12.05,253.3,44.5,1,0.7232,Alto
2018-07-08,-10.6792,-65.231,7,35.06,57.55,0.467,0.2362,50.19,7.46,8.1,54.24,20.84,24.74,299.3,28.8,1,0.7869,Alto
2021-04-13,-2.6082,-65.1148,4,24.2,71.02,0.6341,0.471,158.84,17.02,0.09,12.28,15.98,4.29,299.6,0.0,0,0.2396,Baixo
2022-07-14,-1.996,-46.0259,7,33.74,62.0,0.4729,0.188,10.59,14.3,5.23,28.44,9.64,8.24,391.7,32.9,1,0.5915,Médio
2018-11-04,-11.9595,-72.712,11,25.23,73.82,0.6456,0.5799,131.12,16.5,3.37,6.47,108.39,9.66,326.6,0.0,0,0.1506,Baixo
2022-11-03,-13.773,-52.9506,11,29.8,68.44,0.6208,0.5495,106.81,16.85,1.95,7.51,85.12,38.86,484.6,20.4,0,0.4344,Médio
2020-04-06,0.6152,-53.2251,4,29.57,75.94,0.6743,0.5281,124.38,10.34,0.42,11.8,8.88,3.74,336.2,0.0,0,0.3444,Baixo
2022-09-22,-5.804,-55.5647,9,32.2,50.74,0.5099,0.1916,88.86,8.22,6.04,9.06,17.36,31.31,175.4,24.5,1,0.6353,Médio
2021-05-20,-13.8367,-45.277,5,26.47,78.33,0.6887,0.5792,126.24,11.79,1.55,7.32,57.47,1.61,229.9,0.0,0,0.2061,Baixo
2019-07-05,4.8973,-64.2674,7,33.08,66.05,0.4475,0.0959,0.0,8.51,8.71,1.27,9.35,14.44,390.6,36.7,1,0.66,Alto
2018-12-10,-13.8444,-63.4808,12,23.49,71.07,0.633,0.6208,159.6,12.66,0.12,45.31,35.82,10.02,57.9,10.9,0,0.0802,Baixo
2019-07-09,-1.0993,-70.7897,7,34.67,56.66,0.4887,0.2078,26.69,16.53,6.82,1.66,48.13,16.98,98.1,28.4,1,0.7065,Alto
2018-06-19,4.6736,-60.6017,6,33.45,46.22,0.5228,0.1864,24.13,11.33,7.52,54.59,42.45,0.29,301.6,33.4,1,0.5265,Médio
2018-09-20,-10.2164,-65.6906,9,35.94,57.27,0.4603,0.3406,72.27,12.6,12.62,3.35,49.02,0.81,442.6,23.0,1,0.7672,Alto
2018-07-11,-12.155,-63.3852,7,31.8,50.57,0.5458,0.2006,46.47,11.62,8.29,1.69,49.06,0.72,496.1,40.1,1,0.5552,Médio
2020-02-11,-12.5723,-49.632,2,26.76,71.88,0.7093,0.5336,134.1,15.21,0.65,20.7,133.88,8.99,267.4,0.0,0,0.2252,Baixo
2021-12-22,-8.9345,-46.8064,12,24.99,69.49,0.6006,0.5651,137.27,9.33,2.47,17.45,17.02,9.24,459.1,0.0,0,0.2309,Baixo
2018-09-16,-12.9791,-67.7995,9,31.99,58.66,0.4755,0.1506,14.92,3.21,7.88,16.89,84.34,23.66,310.8,34.9,1,0.5109,Médio
2018-08-26,-1.1568,-62.5697,8,31.64,60.04,0.4734,0.2633,56.24,13.88,7.62,21.36,0.88,6.3,70.3,48.2,1,0.5846,Médio
2021-03-20,-13.7542,-46.9983,3,29.99,75.12,0.7816,0.5082,140.76,15.95,3.43,8.46,13.6,0.7,298.8,0.0,0,0.3514,Médio
2018-12-26,-4.8116,-71.2694,12,26.6,70.68,0.6285,0.4928,96.21,13.79,4.68,27.19,2.0,2.35,207.2,0.0,0,0.2668,Baixo
2018-06-28,4.9339,-70.4139,6,34.25,62.95,0.5839,0.2376,28.55,9.44,5.21,17.45,42.13,0.08,437.7,39.0,1,0.5808,Médio
2018-11-01,1.2794,-68.4419,11,27.24,71.25,0.5867,0.4958,103.89,7.46,0.22,10.19,4.25,14.99,296.1,0.0,0,0.3101,Baixo
2022-08-13,-2.6956,-56.334,8,31.46,44.19,0.4505,0.3376,95.53,13.98,8.18,43.79,74.76,16.91,108.3,22.5,1,0.4731,Médio
2022-02-08,-8.8749,-68.7868,2,27.66,77.29,0.6157,0.5667,121.03,12.57,0.58,32.52,41.61,61.85,75.0,0.0,0,0.3473,Baixo
2019-10-09,-2.5221,-45.8939,10,29.2,69.48,0.6077,0.6381,145.14,11.5,0.12,12.51,1.17,5.31,296.9,0.0,0,0.3829,Médio
2021-04-11,-4.4592,-60.492,4,25.58,79.94,0.6366,0.575,157.75,19.29,1.03,47.03,50.18,0.19,63.0,0.0,0,0.185,Baixo
2020-09-07,-6.4783,-58.9575,9,35.62,53.09,0.4646,0.1024,21.34,8.21,8.43,63.22,79.23,2.68,222.3,37.3,1,0.5735,Médio
2021-05-20,-12.3858,-66.0936,5,26.3,78.02,0.609,0.5836,141.3,19.1,0.27,19.24,43.28,8.86,334.7,0.0,0,0.3706,Médio
2021-05-30,2.7321,-59.8131,5,27.03,82.01,0.7079,0.5487,162.65,12.13,2.23,6.05,1.24,32.69,141.4,0.0,0,0.4478,Médio
2021-02-21,-6.0043,-54.4664,2,29.06,68.96,0.7112,0.6781,195.79,4.66,0.01,61.86,78.05,1.09,449.1,2.8,0,0.2426,Baixo
2019-05-01,-11.1075,-51.967,5,26.67,72.17,0.6975,0.6587,173.03,11.28,0.23,5.25,52.74,1.3,478.7,0.0,0,0.3307,Baixo
2018-03-13,-7.6448,-51.8917,3,28.08,74.62,0.6762,0.7779,194.36,15.84,0.86,1.24,19.02,12.1,147.5,0.0,0,0.3373,Baixo
2020-04-11,-6.7174,-56.819,4,27.37,82.69,0.6546,0.5573,118.6,10.54,0.17,9.92,15.94,11.0,255.3,10.5,0,0.3929,Médio
2022-06-15,1.5508,-47.6779,6,34.26,51.71,0.4751,0.2103,39.52,6.1,8.74,32.45,26.14,2.88,449.2,37.8,1,0.6832,Alto
2020-11-05,-0.3277,-50.1126,11,23.24,72.03,0.6023,0.6675,154.66,11.34,3.99,64.19,80.73,16.77,299.8,0.0,0,0.1238,Baixo
2022-02-28,0.3861,-51.8027,2,24.34,77.39,0.6681,0.5728,160.53,8.57,2.82,25.35,11.62,1.38,90.8,0.0,0,0.0635,Baixo
2022-12-15,-14.7794,-71.443,12,29.23,72.11,0.5913,0.6743,191.29,13.97,0.56,75.83,4.26,26.0,278.5,0.0,0,0.3072,Baixo
2018-10-26,-6.6769,-72.8074,10,30.07,75.76,0.6003,0.708,143.38,15.09,1.48,2.42,79.99,2.24,172.1,0.0,0,0.3875,Médio
2021-06-16,-5.3731,-67.0515,6,32.18,47.24,0.5576,0.1317,17.83,7.77,5.41,1.57,1.07,0.85,466.2,37.9,1,0.6082,Médio
2021-05-15,-14.6162,-54.4213,5,27.51,86.07,0.745,0.6879,166.02,9.18,0.66,23.17,96.76,4.15,390.9,0.0,0,0.1501,Baixo
2022-11-24,-9.8037,-61.4865,11,28.59,68.26,0.6697,0.5415,96.65,15.03,1.45,84.62,14.6,2.08,252.9,6.3,0,0.2768,Baixo
2022-12-04,0.2058,-61.7326,12,29.39,73.39,0.7053,0.5119,142.89,8.56,2.66,17.47,28.39,7.49,321.3,0.0,0,0.4128,Médio
2021-06-07,-12.2578,-48.2316,6,29.94,54.84,0.4877,0.1675,25.97,7.67,5.2,1.32,5.68,11.61,103.8,39.7,1,0.4335,Médio
2019-03-21,-4.2938,-47.9242,3,26.23,84.56,0.5831,0.5521,122.39,7.29,0.7,6.25,93.02,6.75,186.9,35.0,0,0.2281,Baixo
2021-12-28,-10.696,-47.5431,12,27.33,68.38,0.6806,0.6799,181.71,13.41,5.22,7.02,55.43,10.81,533.0,0.0,0,0.3965,Médio
2018-07-15,-14.7576,-64.2114,7,35.41,64.92,0.5285,0.0623,0.0,13.24,6.12,10.31,103.16,4.54,308.0,45.7,1,0.6426,Médio
2021-11-25,-10.176,-53.6504,11,33.0,78.79,0.6536,0.536,145.92,9.26,5.59,1.11,45.98,0.28,439.5,0.0,0,0.5521,Médio
2022-07-20,4.5175,-65.3943,7,33.54,57.09,0.4879,0.1538,38.79,12.02,14.51,58.82,8.17,36.52,334.8,29.4,1,0.5471,Médio
2019-11-30,1.0307,-67.6629,11,25.19,70.08,0.6981,0.6763,190.6,18.11,1.5,18.12,14.74,17.12,497.1,8.3,0,0.1892,Baixo
2021-02-24,4.1915,-67.8303,2,28.8,77.86,0.6007,0.6586,149.68,8.1,0.68,27.79,26.69,0.76,0.2,0.0,0,0.4703,Médio
2020-02-25,-5.2429,-63.421,2,30.64,71.38,0.6113,0.747,178.08,4.19,3.13,1.74,37.38,5.96,271.8,0.0,0,0.4196,Médio
2020-03-09,-12.8053,-60.9612,3,28.22,81.33,0.5996,0.7119,171.02,13.82,0.35,1.39,104.4,10.08,546.7,0.0,0,0.3625,Médio
2019-07-21,-4.0408,-49.7334,7,32.19,50.14,0.5042,0.2104,33.7,11.56,5.58,22.08,19.38,2.11,443.4,31.8,1,0.5405,Médio
2021-10-22,-5.9125,-69.643,10,29.92,74.43,0.5956,0.4844,117.31,9.16,3.07,54.57,48.57,8.63,498.8,0.0,0,0.3639,Médio
2022-09-05,1.8871,-52.4221,9,35.33,52.22,0.4658,0.0796,0.0,14.61,6.14,18.79,129.78,7.63,299.0,32.1,1,0.6708,Alto
2022-09-13,-13.0383,-58.1193,9,31.95,50.06,0.4647,0.1769,33.2,15.36,5.45,52.56,6.61,2.34,219.4,27.4,1,0.5665,Médio
2018-11-15,-5.2352,-64.9375,11,28.76,78.71,0.637,0.5358,133.72,3.17,2.11,41.65,79.43,1.52,145.9,0.0,0,0.3269,Baixo
2022-05-16,-11.999,-59.2011,5,29.99,77.68,0.5756,0.684,177.58,9.39,2.64,1.97,21.84,14.23,135.5,0.0,0,0.3885,Médio
2021-09-07,-8.5065,-64.6016,9,36.36,61.05,0.5044,0.2408,52.38,21.27,5.27,5.64,52.73,3.89,421.1,33.0,1,0.6305,Médio
2019-04-07,-0.2529,-56.3097,4,27.87,66.1,0.7124,0.6157,144.46,14.33,0.65,26.8,13.9,2.8,377.0,0.0,0,0.2735,Baixo
2018-05-03,-5.4796,-60.8524,5,27.28,80.32,0.6568,0.5818,115.27,14.7,0.5,14.65,16.26,13.39,290.0,0.0,0,0.2684,Baixo
2019-05-05,-7.4822,-68.3966,5,30.45,87.53,0.7271,0.5854,165.32,16.69,0.96,8.59,1.1,13.32,376.2,0.0,0,0.3956,Médio
2022-07-23,-7.1105,-69.7357,7,31.58,52.74,0.5667,0.1466,0.0,12.07,7.88,13.56,142.18,3.24,321.4,44.5,1,0.5633,Médio
2021-03-01,-5.8111,-57.6925,3,28.88,84.48,0.6889,0.5197,127.25,15.19,2.5,14.73,67.16,20.6,444.3,0.0,0,0.3274,Baixo
2021-08-08,0.7003,-47.7324,8,31.26,53.68,0.5037,0.0542,0.62,14.87,7.17,60.35,3.95,11.66,442.9,32.1,1,0.5603,Médio
2019-04-15,2.8417,-63.3692,4,30.13,68.14,0.6511,0.6183,145.84,14.16,0.01,2.73,304.75,4.24,140.1,0.0,0,0.3731,Médio
2021-08-05,4.1067,-52.476,8,33.48,53.47,0.5382,0.291,65.11,10.71,5.31,8.2,37.16,5.58,341.0,26.8,1,0.5425,Médio
2018-02-21,0.7381,-54.5575,2,30.54,80.24,0.6304,0.6241,149.85,12.69,0.51,19.28,76.89,12.97,49.7,0.0,0,0.3752,Médio
2019-11-16,-8.6919,-46.9165,11,28.98,70.81,0.5559,0.5744,136.7,9.65,0.63,29.96,2.76,2.38,320.0,0.0,0,0.3994,Médio
2021-02-17,-1.2373,-50.0125,2,25.55,72.0,0.6746,0.524,104.23,12.05,0.32,24.9,19.74,6.33,390.6,0.0,0,0.2781,Baixo
2018-09-24,-6.2479,-57.1351,9,36.85,57.97,0.4434,0.1999,46.56,7.33,6.06,71.03,44.3,10.6,102.9,29.6,1,0.632,Médio
2022-02-10,-9.9066,-54.6031,2,31.1,75.02,0.6019,0.4969,126.59,8.84,0.16,39.69,4.5,7.75,237.5,38.9,0,0.3245,Baixo
2019-03-05,1.8174,-47.8452,3,29.76,77.92,0.65,0.5449,153.53,10.87,2.77,20.36,26.85,9.37,301.4,0.0,0,0.4079,Médio
2021-04-05,-14.2315,-61.8135,4,26.48,76.19,0.6452,0.5748,139.37,8.23,3.1,6.04,23.38,7.9,335.1,0.0,0,0.3182,Baixo
2020-01-10,3.0352,-63.8497,1,27.39,77.4,0.5794,0.6543,175.15,9.98,1.71,14.99,9.74,2.22,258.2,4.4,0,0.3238,Baixo
2020-12-23,-5.7705,-72.6973,12,28.29,72.84,0.6583,0.5911,145.28,11.34,0.19,29.55,14.28,5.28,124.2,0.0,0,0.3359,Baixo
2018-07-16,-2.256,-49.8566,7,32.59,56.16,0.5483,0.1903,28.23,13.61,9.42,45.5,136.59,7.59,291.9,35.5,1,0.5771,Médio
2018-01-31,-1.8129,-50.5725,1,31.38,70.36,0.5936,0.6184,164.57,15.8,6.74,80.31,13.62,15.14,52.2,0.0,0,0.4457,Médio
2022-07-18,2.9024,-70.0753,7,34.29,61.44,0.5636,0.3146,93.21,10.14,5.45,23.25,9.6,10.61,265.1,27.5,1,0.6137,Médio
2019-05-08,-2.2666,-56.848,5,22.59,71.83,0.572,0.6461,176.65,17.34,2.44,18.71,30.73,5.56,233.8,0.0,0,0.1628,Baixo
2022-02-04,-2.7213,-60.0085,2,28.68,80.64,0.7559,0.6859,147.34,15.75,3.69,0.45,44.46,36.65,279.9,0.0,0,0.2736,Baixo
2022-12-29,-13.667,-69.6761,12,27.3,73.83,0.6294,0.6042,150.1,14.02,1.55,1.87,51.65,1.14,216.1,6.6,0,0.2966,Baixo
2019-01-21,-4.6318,-45.5441,1,27.85,76.01,0.6573,0.6855,134.25,12.61,0.78,4.24,56.14,2.32,73.8,0.0,0,0.3027,Baixo
2019-04-29,-11.9966,-66.9885,4,27.26,72.53,0.5554,0.5606,121.5,13.28,1.3,1.41,1.5,4.18,245.0,6.7,0,0.4482,Médio
2021-04-24,-0.2513,-71.1174,4,29.61,69.92,0.6469,0.5562,133.42,16.75,1.44,12.81,20.02,2.6,439.6,0.0,0,0.388,Médio
2022-10-28,-4.7556,-56.3443,10,30.24,66.28,0.6614,0.5087,126.84,16.89,1.02,10.27,59.48,9.82,489.2,7.7,0,0.4123,Médio
2022-07-30,-1.3954,-52.3117,7,34.57,49.72,0.4957,0.1271,49.6,17.34,10.31,25.36,94.09,0.4,665.9,26.3,1,0.6945,Alto
2020-07-06,-14.1665,-72.0916,7,33.32,53.38,0.4718,0.0504,0.0,12.17,7.72,19.18,36.87,1.95,553.7,42.8,1,0.5744,Médio
2021-12-22,-13.3042,-54.5559,12,27.92,76.06,0.6027,0.636,190.0,14.22,0.55,22.66,2.15,3.47,120.5,0.0,0,0.4219,Médio
2018-09-05,-0.6735,-58.0958,9,34.04,60.05,0.5565,0.2249,52.56,17.37,6.76,15.97,20.21,11.5,238.7,36.2,1,0.7328,Alto
2022-11-19,-13.5583,-70.1086,11,26.4,72.77,0.6515,0.5749,150.62,9.51,2.33,8.13,3.09,20.86,296.6,0.0,0,0.3046,Baixo
2022-10-26,-13.5749,-68.1693,10,29.16,70.59,0.727,0.6094,150.01,10.73,0.3,76.35,55.22,16.02,287.2,0.0,0,0.2629,Baixo
2018-10-26,-14.7578,-57.0967,10,28.92,67.79,0.6237,0.6307,133.28,12.06,0.89,2.26,2.62,2.01,310.4,0.0,0,0.4974,Médio
2019-07-01,4.13,-64.702,7,37.08,57.4,0.4783,0.1718,38.1,15.6,9.72,69.88,8.22,8.33,661.1,29.4,1,0.7956,Alto
2018-07-02,-0.2498,-46.7272,7,36.51,61.92,0.5408,0.3292,62.64,15.66,6.67,9.32,21.58,0.3,137.7,32.0,1,0.7282,Alto
2019-05-11,-7.935,-50.0753,5,26.63,81.33,0.5689,0.499,128.91,11.08,0.49,17.97,24.84,3.72,193.0,0.5,0,0.3635,Médio
2022-01-29,-9.0693,-45.4601,1,29.64,78.55,0.5893,0.5005,104.0,5.97,0.26,2.88,20.87,16.4,546.6,0.0,0,0.4783,Médio
2019-11-22,-8.0059,-65.7292,11,26.1,78.19,0.7049,0.6152,171.1,12.98,1.46,1.84,24.9,6.1,207.6,0.0,0,0.2413,Baixo
2018-06-11,0.4931,-45.8477,6,35.39,63.49,0.4414,0.2263,39.73,8.33,6.59,14.03,49.96,1.62,359.0,35.6,1,0.6887,Alto
2019-09-17,-1.7726,-60.9255,9,32.97,56.66,0.409,-0.012,0.0,6.04,5.81,33.84,18.44,5.77,455.2,33.5,1,0.6387,Médio
2022-11-27,-11.2961,-63.2695,11,25.95,78.23,0.7434,0.4838,128.0,6.94,1.99,7.85,31.74,2.21,373.0,17.8,0,0.2447,Baixo
2021-02-23,-11.5178,-71.5902,2,28.56,73.4,0.5803,0.5431,124.23,13.31,0.14,20.66,14.46,5.0,328.8,0.0,0,0.283,Baixo
2020-01-30,-13.0321,-71.5226,1,22.65,68.19,0.6592,0.6341,128.26,17.44,0.31,8.17,17.46,6.69,440.8,0.0,0,0.0976,Baixo
2018-10-31,-1.7939,-53.6237,10,24.5,71.58,0.6535,0.5919,140.29,12.16,1.58,12.3,38.06,4.3,166.0,0.0,0,0.1274,Baixo
2022-12-05,0.2875,-60.178,12,27.65,74.95,0.5095,0.5164,142.0,12.85,0.13,59.23,26.97,27.64,225.5,0.0,0,0.3323,Baixo
2022-02-07,-9.6991,-66.6574,2,28.16,75.3,0.6366,0.5011,130.48,16.73,4.26,48.42,51.35,8.27,380.3,0.0,0,0.2508,Baixo
2019-05-29,-14.5811,-55.8088,5,27.26,84.63,0.6724,0.6382,127.26,5.82,0.31,18.14,32.89,18.51,10.4,0.0,0,0.2844,Baixo
2018-05-08,-13.3566,-65.92,5,24.84,75.41,0.6677,0.5552,143.14,14.08,2.24,6.8,65.1,14.3,512.5,0.0,0,0.3048,Baixo
2018-04-14,4.3572,-56.8263,4,26.36,80.89,0.6952,0.5629,155.03,11.95,0.99,5.37,23.44,10.82,345.5,0.0,0,0.3456,Baixo
2018-08-08,-9.0911,-62.9422,8,34.78,52.82,0.4806,0.2149,20.51,14.26,6.02,77.03,27.01,6.87,323.0,37.1,1,0.5218,Médio
2020-11-25,0.3845,-49.9405,11,29.16,73.44,0.6856,0.7201,184.76,10.07,2.9,5.66,44.34,0.02,55.4,0.0,0,0.3013,Baixo
2022-08-22,-2.5067,-50.0205,8,33.97,48.35,0.4655,0.2542,45.24,8.73,6.38,41.28,10.0,9.51,107.0,34.7,1,0.6034,Médio
2020-06-25,-7.3612,-59.6342,6,36.31,51.29,0.4295,0.0525,0.0,12.56,7.59,11.51,19.51,4.4,240.2,60.4,1,0.6908,Alto
